L,a,b,std_L,std_a,std_b,Label
107.7029,164.5371,133.1103,13.031087122339457,2.88000409548248,9.889526475519483,4284
111.85520000000001,161.55530000000002,131.0341,13.969374823520123,2.6743114833535793,10.345363076760634,4284
121.2656,160.5137,131.109,11.721631995588305,2.20481570885253,9.892932780525664,4284
124.6482,155.8454,136.1567,12.290143886871316,2.0640006879837096,11.235841984916044,4284
127.2166,156.4109,141.0163,10.627741267080237,1.8535536652603954,11.3887591207295,4284
122.8626,156.4113,144.389,18.134550483538344,2.458522383464734,12.719987382069077,4284
121.38730000000001,155.2484,145.2236,20.84875292937202,2.6698497036349615,13.339235474344116,4284
122.22070000000001,154.5633,145.3534,19.704801229903303,2.5194827068274126,13.42891315185266,4284
121.349,153.232,145.5676,19.476257314997653,2.411509071100221,13.872830649870965,4284
117.7878,153.8436,146.71980000000002,21.937068426752013,2.6472134481368372,13.347512425916543,4284
104.182,156.10590000000002,149.7622,28.90950494214661,3.6526271627409304,12.675079927164154,4284
99.08970000000001,155.9314,150.56480000000002,28.788519481036158,3.58428431349973,12.054965821602142,4284
91.8348,155.3754,149.5859,28.345029704694277,3.668906491039951,11.65429625460055,4284
89.8416,155.8629,149.76170000000002,27.534990638095376,3.606397591780451,10.140360600589856,4284
91.953,156.52290000000002,149.8116,24.361387296293287,3.324014980410263,8.914196847725503,4284
88.7741,155.5781,149.80530000000002,24.77834274502634,3.3957179491235974,9.325545126693424,4284
90.6252,156.6733,149.7602,26.59983693483851,3.715934217662788,10.116921268844726,4284
134.2841,127.79100000000001,133.58280000000002,22.351881066031172,1.8851310299285686,12.752840631012212,4284
134.3112,127.8682,133.1099,22.14626728277245,2.0333786563256857,13.079282166464559,4284
134.5842,127.888,132.9539,22.257962852875817,2.150919803246965,13.70103553714104,4284
136.4596,128.36870000000002,130.7653,22.25186212073055,2.7507381391174097,15.743462640410495,4284
138.4197,128.7381,129.3299,20.91135939890092,2.896568381723767,16.935320073444032,4284
142.2553,129.5342,126.08210000000001,19.5406274697104,3.61156896099157,19.08391363400067,4284
144.1902,129.8384,125.6854,19.064433481223567,3.7604900531713286,20.07558783298758,4284
147.4802,130.1388,125.9897,17.967454131289873,3.514731079328944,21.14115403448929,4284
148.6099,129.966,126.57870000000001,17.013727457262235,3.3164806648011895,20.10246766717949,4284
146.7177,129.4793,126.5554,17.33790664151807,3.292927498443237,18.54853446609725,4284
144.22570000000002,129.1999,125.3216,18.855454370287624,2.712441702598943,16.01122648144108,4284
143.719,129.5762,124.126,18.545194498845245,3.4126226805791555,17.09069115044795,4284
139.9956,129.18460000000002,126.1649,20.949920778847847,2.592782837030209,15.362841794082259,4284
131.1707,128.422,132.8891,25.134453674388833,2.3850190774925464,16.953442163466324,4284
124.3571,127.80730000000001,139.1586,24.75369426146328,2.4964307941536528,17.177748573081438,4284
117.43390000000001,126.97330000000001,146.28810000000001,23.437739455630094,2.180868430235715,13.591140437431893,4284
114.83030000000001,126.8263,147.61430000000001,24.74430241308083,2.099506682532825,11.884070662445403,4284
119.6641,126.84110000000001,145.2003,25.011010998958035,2.0871633357259656,13.003860192650485,4284
132.1879,127.47630000000001,138.5833,21.336367863110983,2.1427641750782844,14.485463786499812,4284
138.8723,127.87020000000001,134.1733,15.799822553117565,2.1401756843767856,13.173301298839265,4284
144.3873,129.0897,128.4716,11.400065732705203,2.3539868117734715,12.99279005602742,4284
148.0874,130.4238,123.3442,8.88322921239796,2.6430651827000378,12.906607856443202,4284
149.2319,131.56040000000002,120.5668,8.505816973695312,2.814987005298186,13.63369860896161,4284
150.2893,132.34990000000002,118.5965,7.387746984703928,2.958389763028901,13.638346224891066,4284
150.6463,132.4024,117.98,6.539510402927988,2.6592619728037312,12.12188929169043,4284
148.405,131.0342,124.0094,6.156604177629296,1.8516021062851937,9.1361431490537,4284
147.3827,130.63060000000002,126.74820000000001,7.866679141162367,2.1583659652612766,11.821886345249615,4284
179.98770000000002,126.9282,124.9137,27.182445598400424,23.103550479525886,8.342448819741072,4284
170.63160000000002,128.6064,125.42,26.266980820794647,19.533050940393263,9.724679943319488,4284
160.8289,131.1318,123.96310000000001,16.361253765833492,9.510280162014068,12.069711611716302,4284
154.8654,131.5034,124.51620000000001,8.747827321112526,3.3883607305011028,13.666335922989674,4284
150.76170000000002,130.8077,125.9513,7.023297879913172,2.437892678113077,13.798895909093583,4284
147.4858,130.5266,126.5801,8.714355877516011,2.747961506281106,13.837000541663643,4284
145.5637,130.457,126.7198,10.507337546210213,2.7197336266631784,14.350487377089316,4284
144.1139,130.303,127.1936,11.2982886664309,2.63689040348675,14.004903392740667,4284
143.68120000000002,130.23090000000002,127.65490000000001,11.339487050126916,2.6027649125492878,13.81545533053455,4284
144.38410000000002,130.189,126.6019,10.631000291129496,2.3509315175055434,12.321932331821998,4284
92.598,129.6215,135.7631,13.39274415495195,1.6153135144617123,9.521742403047789,4284
79.1472,129.643,132.96880000000002,12.703516527324258,1.7121188626959483,8.203159547393815,4284
77.12,130.41320000000002,131.1879,14.275636588257614,1.6695106348851525,7.905592551478868,4284
98.75120000000001,130.54670000000002,129.9024,15.877439924622575,1.485671265791266,8.130219814986557,4284
115.0887,130.1031,129.1577,15.32036658536604,1.3197993749038603,8.000226916156699,4284
136.4752,129.7535,129.732,14.377127145574025,1.6384559041985456,10.189346200811949,4284
137.0575,129.6668,130.2658,13.992190455750649,1.5917844577716644,9.94088277568947,4284
138.3348,129.6953,130.3337,13.54506954430295,1.7649526650874947,10.57526095706408,4284
139.25480000000002,129.6209,130.1551,13.160276477338707,1.7069807233817984,10.864632713074059,4284
140.9447,130.29240000000001,128.61350000000002,11.748278253003738,1.473669650904538,9.240644877387854,4284
143.37730000000002,131.70770000000002,126.5515,8.868976531144702,1.2966343779170837,6.9442456573770235,4284
145.2459,133.6434,123.0049,8.359535464964557,1.485542473306149,8.359992583130541,4284
146.61270000000002,137.02700000000002,119.67240000000001,5.675799389512899,1.4330635017325117,6.870318641809702,4284
145.4197,138.30270000000002,119.91760000000001,7.601667705839226,2.047748204735058,10.227307086423023,4284
145.41410000000002,138.51000000000002,119.8339,7.623583225098004,1.8503783396901075,9.773029765124084,4284
144.69070000000002,140.2931,121.0505,6.678430467556993,1.6062977276955432,7.924553599414887,4284
141.97750000000002,142.1389,126.9959,6.240576395653974,1.233291040264643,7.278851776894408,4284
138.5195,146.96040000000002,133.2408,6.365580865090087,0.9013500097059197,5.036329552362358,4284
139.38920000000002,155.6569,131.94830000000002,6.055321903911735,1.1154292402482497,4.927009956352308,4284
131.0783,156.5479,134.043,14.107528809469077,1.8738478033181136,8.287481583689914,4284
130.6998,155.9477,132.89610000000002,15.764462564895787,2.1771919322845763,11.305578480997589,4284
165.89260000000002,145.7961,124.1106,25.87393408896285,23.044611621591716,12.060761486738713,4284
157.1578,146.9399,119.6573,16.03331217060275,11.611885634555682,12.09582807045466,4284
151.137,143.76000000000002,115.6879,6.568381155200953,2.4917463755359814,13.114339235737386,4284
152.87630000000001,141.411,114.0108,6.525626277224211,2.3446703393017696,12.953836627038335,4284
151.645,137.19230000000002,114.0972,4.7349736007708705,2.5150190277600566,11.330434773652804,4284
152.6834,132.9504,115.02130000000001,5.792423019773298,2.3885015888630505,10.240265929652317,4284
142.2005,129.8231,124.0203,20.544028323335223,2.34908628832558,14.580428248511717,4284
134.6359,128.6473,130.6038,19.79688185523173,1.825952548672393,12.200910849604568,4284
134.4293,128.7589,131.0626,19.90745592761657,2.2008568308723553,13.546360442568993,4284
134.7161,128.0746,131.5512,19.940549159689567,2.13097039866819,13.116667967132638,4284
133.22480000000002,128.2598,129.7484,20.524382206536583,2.2179503961990505,13.493824418599793,4284
124.4354,128.5021,127.7878,20.495927079300426,1.941441626729285,11.89376185905872,4284
103.8019,128.24630000000002,132.34210000000002,19.730520935596196,1.8940000818361138,11.236212332899148,4284
94.14930000000001,128.07680000000002,131.8176,18.486406073382636,1.8919571242487936,10.223665205786087,4284
92.15310000000001,127.9937,130.167,17.635358243880383,1.8807073961682168,9.986896965524496,4284
118.5702,128.11870000000002,128.8427,18.4752286037278,1.7355720411428013,10.112969727532954,4284
127.6113,128.104,129.3749,18.619892918865066,1.5654341250894928,9.916660223583484,4284
134.787,128.0128,130.012,17.080691759996128,1.8166001651443533,11.133528461363886,4284
135.86350000000002,128.0069,130.1408,16.996684022184937,1.8195747827448439,10.980845839915819,4284
140.4769,127.96480000000001,128.7648,14.062164356527722,1.3905254258720376,8.47248965534914,4284
143.1885,128.238,126.59060000000001,11.077426043535635,1.4596424219650748,7.734765131534234,4284
145.7202,128.6434,124.13900000000001,9.493666939597269,1.6654238019186176,8.181850585289244,4284
149.5823,129.3812,120.1896,7.548299590636341,1.9101535435661103,8.207706856363723,4284
149.74880000000002,129.7449,119.00840000000001,9.005281703533525,2.495801272137476,11.114545849471243,4284
149.4039,129.6254,119.5704,9.12740734217579,2.4396054681023047,11.031892124200587,4284
149.5238,129.6988,119.29490000000001,9.311714856029687,2.4030560875683493,10.853162395817936,4284
149.0839,129.6522,119.3768,10.172662423869197,2.4719698946385287,11.462967406391755,4284
148.64270000000002,129.6285,119.751,10.639184024632613,2.2370265420862094,10.619143044521046,4284
147.48690000000002,129.3518,120.8315,10.655328638291605,1.8557038449060799,9.124018180056355,4284
151.52960000000002,130.11260000000001,118.31320000000001,8.804346871857854,3.0041506686578887,13.3638132941163,4284
194.55720000000002,107.4158,123.6637,32.917690200862914,25.857291241736824,10.016346754680564,4284
194.2237,108.6584,126.9444,33.18237270464549,28.14992911962657,10.56696307554824,4284
167.39790000000002,126.68990000000001,113.6367,16.846262956216524,8.83211967706498,12.22168209003979,4284
160.0598,130.41240000000002,112.7317,10.054234130952185,3.4095639369274866,13.973758088288193,4284
156.4529,131.67350000000002,112.27940000000001,7.267006370576738,3.0776448381829637,14.142366691611384,4284
153.1116,131.0196,114.351,9.469379358754132,3.3812447175562657,14.295747584509208,4284
151.9035,130.9195,114.6902,10.021586089536955,3.3029410757683904,13.594131967874945,4284
151.4156,130.8231,114.83630000000001,10.810674199142046,3.212165374011733,13.72549096790343,4284
151.276,130.8444,114.5591,10.890308719223572,3.083697235462733,13.132749414726588,4284
151.7204,130.8221,114.13340000000001,9.636297205877248,2.800294911254696,11.449471797423568,4284
151.9867,130.7742,114.12880000000001,8.971071458304136,2.61499796558224,10.736880858051723,4284
152.1834,130.6997,112.91300000000001,9.270974298313993,2.5539224557528493,10.524069127480928,4284
151.79240000000001,131.0084,110.3105,12.106919601616159,3.130420010158783,12.552079100690808,4284
113.36420000000001,129.1818,122.1708,16.936922930686013,2.383809715559587,12.190669684639964,4284
92.1469,128.9658,127.70240000000001,15.146264238748811,1.7058224878340482,10.031531998652891,4284
88.7973,129.85490000000001,128.99020000000002,14.815991789617039,1.6220499344957915,9.790143204264103,4284
103.8164,130.58,128.74800000000002,15.903706833314073,1.4114531518959301,9.483843946417192,4284
116.7937,130.2714,129.60060000000001,14.928018633093949,1.3399037428117113,9.106825991529531,4284
167.9773,127.25420000000001,119.04910000000001,20.307865094834412,11.898478153108384,11.529132195876661,4284
156.1625,131.89870000000002,118.8434,7.6624600325223735,2.8399363214683246,14.172744139368305,4284
153.5568,132.3332,119.3241,6.337000375571998,3.1624954956489253,15.128075197790373,4284
150.251,131.7097,119.90050000000001,8.006522278742489,3.306694105901128,15.058492612144097,4284
148.1561,131.5447,121.1143,9.585026488747845,3.289741921488372,14.761125821223837,4284
147.9673,131.44150000000002,120.81030000000001,9.733181941688121,3.260487348540596,14.64384218400341,4284
147.2341,131.59290000000001,120.91850000000001,9.999484846230729,3.34648615565548,14.754682570289265,4284
147.10250000000002,131.45180000000002,121.037,10.180451549415432,3.2768394467829225,14.826875294545351,4284
146.93040000000002,131.451,120.726,10.35000269758402,3.287156674087921,14.861127951807733,4284
146.6681,131.4999,120.9257,10.420160382162871,3.213564997008825,14.693011247188254,4284
146.6904,131.5341,120.8241,10.224018184647212,3.2238233807084344,14.531529829649775,4284
134.7576,129.22050000000002,126.4017,21.179533569935007,2.5050109281193826,15.387869804167167,4284
134.37640000000002,129.2586,126.46270000000001,21.545847002148616,2.5813419068386243,16.1692241220783,4284
133.8029,129.1917,127.0759,22.015164128164052,2.6467623826103766,16.436950422447527,4284
128.2929,128.7271,131.37550000000002,24.373467328018748,2.481577238370659,16.81564449404175,4284
114.1164,128.2895,139.7589,29.56821014265153,2.558962631614723,15.1265121819275,4284
108.0767,128.0962,144.9829,34.88225934640701,3.293530865196145,13.63133917082243,4284
119.0856,127.19680000000001,143.6729,30.34251922039434,2.9431734165688908,14.91769102743464,4284
133.4059,127.58290000000001,135.60410000000002,20.144953342959173,2.2571503250776193,15.044884951038895,4284
138.94140000000002,131.7499,124.73150000000001,13.84812500088004,2.0301600897463823,11.29403416631975,4284
132.5457,138.5654,126.9059,15.18217084313033,1.478013139318441,9.969084471003363,4284
129.47390000000001,146.0071,130.8654,13.222160140839298,1.367643809622343,8.655280633231897,4284
129.51160000000002,150.94070000000002,131.8051,14.405237430878936,1.8295309535493995,10.671893645928037,4284
130.3587,156.00900000000001,132.42870000000002,14.315021282205615,2.1446955494890187,10.688475864686904,4284
129.7699,159.7108,131.6757,14.639417815951537,2.366550941771547,10.425561352272533,4284
128.1342,160.2259,131.61870000000002,17.31944544031367,2.7970822637173125,11.843542979615421,4284
131.103,155.93380000000002,126.87870000000001,15.083606697338624,2.4639840827397186,12.278012311037946,4284
133.85750000000002,151.6132,124.2894,13.208322896946326,2.242762974547304,12.209481874346707,4284
137.9224,147.7306,120.5813,9.039489932512655,1.8178073715326044,9.536256619344963,4284
126.54960000000001,144.1228,124.9,22.63651342057773,1.8620741553424813,11.505294433433635,4284
104.6345,142.405,132.26500000000001,30.59422020169824,1.6098990651592975,11.734580307791171,4284
93.85170000000001,142.1506,136.4975,26.02184672750954,1.3651811747901315,9.739496586066515,4284
110.71940000000001,142.3902,131.4966,28.562662054507456,1.7564008540200666,11.236938570625018,4284
127.6419,142.4011,126.4684,19.455509872270063,1.9474133587913274,11.70808273971445,4284
134.1757,138.8391,127.274,14.041988089654554,1.6183977230576445,9.892963357862008,4284
136.9712,140.49530000000001,127.94080000000001,11.427596884734717,1.7155692670358016,10.236898717873363,4284
135.89520000000002,143.90970000000002,128.6773,12.132931095164006,1.9234203674694286,12.183692572861377,4284
